"ref_area.label","source.label","indicator.label","sex.label","classif1.label","classif2.label","time","obs_value","obs_status.label","note_indicator.label","note_source.label"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Male","Age (Aggregate bands): 15-24","Detailed: Paid apprentices","2020",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Male","Age (Aggregate bands): 25-54","Detailed: Total trainees","2020",16.51,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Male","Age (Aggregate bands): 25-54","Detailed: Paid apprentices","2020",14.19,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Male","Age (Aggregate bands): 25-54","Detailed: Other paid trainees","2020",2.32,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Male","Age (Aggregate bands): 55-64","Detailed: Total trainees","2020",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Male","Age (Aggregate bands): 55-64","Detailed: Paid apprentices","2020",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Male","Age (Aggregate bands): 65+","Detailed: Total trainees","2020",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Male","Age (Aggregate bands): 65+","Detailed: Paid apprentices","2020",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Female","Age (Aggregate bands): Total","Detailed: Total trainees","2020",4.1,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Female","Age (Aggregate bands): Total","Detailed: Paid apprentices","2020",3.54,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Female","Age (Aggregate bands): Total","Detailed: Other paid trainees","2020",0.56,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Female","Age (Aggregate bands): 15-24","Detailed: Total trainees","2020",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Female","Age (Aggregate bands): 15-24","Detailed: Other paid trainees","2020",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Female","Age (Aggregate bands): 25-54","Detailed: Total trainees","2020",6.81,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Female","Age (Aggregate bands): 25-54","Detailed: Paid apprentices","2020",6.03,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Female","Age (Aggregate bands): 25-54","Detailed: Other paid trainees","2020",0.77,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Female","Age (Aggregate bands): 55-64","Detailed: Total trainees","2020",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Female","Age (Aggregate bands): 55-64","Detailed: Paid apprentices","2020",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Total","Age (Aggregate bands): Total","Paid or unpaid: Total trainees","2019",8.97,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Total","Age (Aggregate bands): Total","Paid or unpaid: Paid","2019",8.97,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Total","Age (Aggregate bands): 15-24","Paid or unpaid: Total trainees","2019",1.85,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Total","Age (Aggregate bands): 15-24","Paid or unpaid: Paid","2019",1.85,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Total","Age (Aggregate bands): 25-54","Paid or unpaid: Total trainees","2019",14.62,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Total","Age (Aggregate bands): 25-54","Paid or unpaid: Paid","2019",14.62,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Total","Age (Aggregate bands): 55-64","Paid or unpaid: Total trainees","2019",6.64,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Total","Age (Aggregate bands): 55-64","Paid or unpaid: Paid","2019",6.64,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Total","Age (Aggregate bands): 65+","Paid or unpaid: Total trainees","2019",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Total","Age (Aggregate bands): 65+","Paid or unpaid: Paid","2019",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Male","Age (Aggregate bands): Total","Paid or unpaid: Total trainees","2019",13.36,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Male","Age (Aggregate bands): Total","Paid or unpaid: Paid","2019",13.36,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Male","Age (Aggregate bands): 15-24","Paid or unpaid: Total trainees","2019",1.85,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Male","Age (Aggregate bands): 15-24","Paid or unpaid: Paid","2019",1.85,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Male","Age (Aggregate bands): 25-54","Paid or unpaid: Total trainees","2019",22.1,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Male","Age (Aggregate bands): 25-54","Paid or unpaid: Paid","2019",22.1,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Male","Age (Aggregate bands): 55-64","Paid or unpaid: Total trainees","2019",7.52,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Male","Age (Aggregate bands): 55-64","Paid or unpaid: Paid","2019",7.52,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Male","Age (Aggregate bands): 65+","Paid or unpaid: Total trainees","2019",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Male","Age (Aggregate bands): 65+","Paid or unpaid: Paid","2019",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Female","Age (Aggregate bands): Total","Paid or unpaid: Total trainees","2019",5.02,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Female","Age (Aggregate bands): Total","Paid or unpaid: Paid","2019",5.02,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Female","Age (Aggregate bands): 15-24","Paid or unpaid: Total trainees","2019",1.85,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Female","Age (Aggregate bands): 15-24","Paid or unpaid: Paid","2019",1.85,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Female","Age (Aggregate bands): 25-54","Paid or unpaid: Total trainees","2019",7.71,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Female","Age (Aggregate bands): 25-54","Paid or unpaid: Paid","2019",7.71,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Female","Age (Aggregate bands): 55-64","Paid or unpaid: Total trainees","2019",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Female","Age (Aggregate bands): 55-64","Paid or unpaid: Paid","2019",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Total","Age (Aggregate bands): Total","Type of trainee: Total trainees","2019",8.97,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Total","Age (Aggregate bands): Total","Type of trainee: Apprentices","2019",8.24,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Total","Age (Aggregate bands): Total","Type of trainee: Other trainees","2019",0.74,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Total","Age (Aggregate bands): 15-24","Type of trainee: Total trainees","2019",1.85,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Participation rate in work-based learning by sex, age and type (per 1000 persons)","Sex: Total","Age (Aggregate bands): 15-24","Type of trainee: Apprentices","2019",1.5,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
